Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
Rainier Ave S / S Jackson St,MVI - Motor Vehicle Incident,2025-08-09 03:50:00,47.59921,-122.314137,POINT (-122.314137 47.59921),F250108961
417 8th Ave S,Auto Fire Alarm,2025-08-09 03:50:00,47.599041,-122.322446,POINT (-122.322446 47.599041),F250108962
1600 S Lane St,Aid Response,2025-08-09 03:49:00,47.59665,-122.311586,POINT (-122.311586 47.59665),F250108959
1170 Harrison St,Aid Response,2025-08-09 03:47:00,47.621989,-122.33374,POINT (-122.33374 47.621989),F250108957
116 Fairview Ave N,Aid Response,2025-08-09 03:47:00,47.618693,-122.334256,POINT (-122.334256 47.618693),F250108958
9400 Rainier Ave S,Aid Response,2025-08-09 03:38:00,47.519834,-122.26509,POINT (-122.26509 47.519834),F250108955
1117 MARTIN LUTHER KING JR WAY,Aid Response,2025-08-09 03:15:00,47.611689,-122.296224,POINT (-122.296224 47.611689),F250108952
4233 9th Ave Ne,Aid Response,2025-08-09 03:04:00,47.658163,-122.318793,POINT (-122.318793 47.658163),F250108950
Ne 43rd St / Brooklyn Ave Ne,Aid Response,2025-08-09 03:00:00,47.659809,-122.314324,POINT (-122.314324 47.659809),F250108948
1750 22nd Ave S,Aid Response,2025-08-09 02:56:00,47.587724,-122.303859,POINT (-122.303859 47.587724),F250108947
361 Nw 137th St,Aid Response,2025-08-09 02:40:00,47.728704,-122.361624,POINT (-122.361624 47.728704),F250108946
435 Dexter Ave N,Aid Response,2025-08-09 02:29:00,47.622461,-122.342368,POINT (-122.342368 47.622461),F250108945
31st Ave Sw / Sw Holly St,Aid Response,2025-08-09 02:26:00,47.542841,-122.372272,POINT (-122.372272 47.542841),F250108943
Martin Luther King Jr Way S / S Cloverdale St,Aid Response,2025-08-09 02:25:00,47.526114,-122.279265,POINT (-122.279265 47.526114),F250108941
425 Vine St,Aid Response,2025-08-09 02:23:00,47.617413,-122.346886,POINT (-122.346886 47.617413),F250108940
35th Ave Sw / Sw Alaska St,Engine Code Red,2025-08-09 02:20:00,47.561066,-122.376216,POINT (-122.376216 47.561066),F250108939
2401 Ne Blakeley St,Investigate Out Of Service,2025-08-09 02:12:00,47.665845,-122.301932,POINT (-122.301932 47.665845),F250108937
500 Queen Anne Ave N,Aid Response,2025-08-09 02:12:00,47.623277,-122.35672,POINT (-122.35672 47.623277),F250108938
1425 Western Ave,Auto Fire Alarm,2025-08-09 02:10:00,47.607607,-122.340438,POINT (-122.340438 47.607607),F250108936
7th Ave Ne / Ne 53rd St,Aid Response,2025-08-09 02:08:00,47.667129,-122.320688,POINT (-122.320688 47.667129),F250108935
4th Ave / Pine St,Aid Response,2025-08-09 02:05:00,47.611207,-122.337592,POINT (-122.337592 47.611207),F250108933
31st Ave Sw / Sw Holly St,Aid Response,2025-08-09 02:03:00,47.542841,-122.372272,POINT (-122.372272 47.542841),F250108934
2807 S Mcclellan St,Aid Response,2025-08-09 02:00:00,47.578347,-122.296116,POINT (-122.296116 47.578347),F250108932
225 Harvard Ave E,Aid Response,2025-08-09 01:59:00,47.620184,-122.322211,POINT (-122.322211 47.620184),F250108931
2870 S Hanford St,Aid Response,2025-08-09 01:58:00,47.574853,-122.295888,POINT (-122.295888 47.574853),F250108930
1246 Bigelow Ave N,Scenes Of Violence 7,2025-08-09 01:54:00,47.630378,-122.350272,POINT (-122.350272 47.630378),F250108929
701 Dexter Ave N,AFA4 - Auto Alarm 2 + 1 + 1,2025-08-09 01:46:00,47.625403,-122.342342,POINT (-122.342342 47.625403),F250108927
219 Pontius Ave N,Medic Response,2025-08-09 01:34:00,47.619877,-122.331698,POINT (-122.331698 47.619877),F250108925
DENNY WAY / BROAD ST,Aid Response,2025-08-09 01:29:00,47.618582,-122.350355,POINT (-122.350355 47.618582),F250108924
1012 Boylston Ave,Medic Response- Overdose,2025-08-09 01:29:00,47.61081,-122.321883,POINT (-122.321883 47.61081),F250108923
14330 LINDEN AVE N,Aid Response,2025-08-09 01:19:00,47.73258,-122.347783,POINT (-122.347783 47.73258),F250108921
23rd Ave E / E Lynn St,Aid Response,2025-08-09 01:12:00,47.639536,-122.303807,POINT (-122.303807 47.639536),F250108919
5727 37th Ave S,Automatic Medical Alarm,2025-08-09 01:10:00,47.551024,-122.286266,POINT (-122.286266 47.551024),F250108918
2111 1st Ave W,Investigate Out Of Service,2025-08-09 01:04:00,47.637586,-122.358276,POINT (-122.358276 47.637586),F250108913
1855 S Lane St,Aid Response,2025-08-09 01:02:00,47.596645,-122.308251,POINT (-122.308251 47.596645),F250108910
2715 25th Ave S,Medic Response,2025-08-09 01:01:00,47.579039,-122.300283,POINT (-122.300283 47.579039),F250108908
W Harrison St / 4th Ave W,Car Fire,2025-08-09 00:58:00,47.62213,-122.361952,POINT (-122.361952 47.62213),F250108904
509 3rd Ave,Aid Response,2025-08-09 00:51:00,47.602114,-122.330809,POINT (-122.330809 47.602114),F250108898
224 S Washington St,Aid Response,2025-08-09 00:46:00,47.600878,-122.331064,POINT (-122.331064 47.600878),F250108897
10501 8th Ave Ne,Aid Response,2025-08-09 00:45:00,47.704938,-122.320485,POINT (-122.320485 47.704938),F250108896
1600 S LANE ST,Dumpster Fire,2025-08-09 00:41:00,47.59665,-122.311586,POINT (-122.311586 47.59665),F250108890
3453 23rd Ave W,Medic Response,2025-08-09 00:41:00,47.650804,-122.38598,POINT (-122.38598 47.650804),F250108889
Highland Park Way Sw / West Marginal Way Sw,Brush Fire,2025-08-09 00:39:00,47.540353,-122.342181,POINT (-122.342181 47.540353),F250108886
Highland Park Way Sw / Sw Othello St,Brush Fire,2025-08-09 00:36:00,47.536395,-122.347089,POINT (-122.347089 47.536395),F250108884
11035 8th Ave Ne,Auto Fire Alarm,2025-08-09 00:27:00,47.708826,-122.320567,POINT (-122.320567 47.708826),F250108879
4730 32nd Ave S,Investigate Out Of Service,2025-08-09 00:26:00,47.560323,-122.291493,POINT (-122.291493 47.560323),F250108878
5th Ave / Madison St,MVI - Motor Vehicle Incident,2025-08-09 00:24:00,47.606553,-122.331798,POINT (-122.331798 47.606553),F250108876
2400 4th Ave,Aid Response,2025-08-09 00:15:00,47.616138,-122.345235,POINT (-122.345235 47.616138),F250108874
Alaskan Way S / S King St,Aid Response,2025-08-09 00:13:00,47.59824,-122.335906,POINT (-122.335906 47.59824),F250108873
1531 18th Ave S,Auto Fire Alarm,2025-08-09 00:04:00,47.589115,-122.309475,POINT (-122.309475 47.589115),F250108869
1926 2nd Ave,Aid Response,2025-08-09 00:02:00,47.61116,-122.340784,POINT (-122.340784 47.61116),F250108868
829 Nw 97th St,Aid Response,2025-08-09 00:01:00,47.70015,-122.367391,POINT (-122.367391 47.70015),F250108867
72 S WASHINGTON ST,Aid Response,2025-08-09 00:00:00,47.600886,-122.335204,POINT (-122.335204 47.600886),F250108866
9736 Greenwood Ave N,Aid Response,2025-08-08 23:58:00,47.700015,-122.3554,POINT (-122.3554 47.700015),F250108864
1200 Western Ave,Aid Response,2025-08-08 23:56:00,47.605657,-122.338654,POINT (-122.338654 47.605657),F250108863
1000 4th Ave,Aid Response,2025-08-08 23:47:00,47.606088,-122.332909,POINT (-122.332909 47.606088),F250108861
2215 1st Ave,Aid Response,2025-08-08 23:44:00,47.612716,-122.345399,POINT (-122.345399 47.612716),F250108860
1766 Nw Market St,FIREWATCH,2025-08-08 23:40:00,47.668675,-122.381731,POINT (-122.381731 47.668675),F250108859
209 12th Ave S,Aid Response,2025-08-08 23:39:00,47.60074,-122.31728,POINT (-122.31728 47.60074),F250108858
2435 43rd Ave W,Medic Response,2025-08-08 23:36:00,47.640796,-122.410614,POINT (-122.410614 47.640796),F250108857
1602 18TH AVE,Medic Response- 7 per Rule,2025-08-08 23:33:00,47.615294,-122.308847,POINT (-122.308847 47.615294),F250108856
609 3rd Ave,Medic Response- Overdose,2025-08-08 23:29:00,47.602827,-122.331462,POINT (-122.331462 47.602827),F250108854
7115 Woodlawn Ave Ne,Aid Response,2025-08-08 23:24:00,47.679901,-122.32456,POINT (-122.32456 47.679901),F250108853
5TH AVE NW / NW 60TH ST,Rubbish Fire,2025-08-08 23:17:00,47.672346,-122.362929,POINT (-122.362929 47.672346),F250108849
2510 Western Ave,Aid Response,2025-08-08 23:09:00,47.614082,-122.349692,POINT (-122.349692 47.614082),F250108847
901 Pine St,Aid Response,2025-08-08 23:06:00,47.613533,-122.332031,POINT (-122.332031 47.613533),F250108844
4114 University Way Ne,Rubbish Fire,2025-08-08 23:04:00,47.65703,-122.313241,POINT (-122.313241 47.65703),F250108842
Melrose Ave E / E Thomas St,Aid Response,2025-08-08 23:00:00,47.620827,-122.327861,POINT (-122.327861 47.620827),F250108840
800 Seneca St,Aid Response,2025-08-08 22:57:00,47.609372,-122.329777,POINT (-122.329777 47.609372),F250108838
33rd Ave / E Union St,Aid Response,2025-08-08 22:56:00,47.612897,-122.290361,POINT (-122.290361 47.612897),F250108835
1401 Broadway,Aid Response,2025-08-08 22:52:00,47.612963,-122.320762,POINT (-122.320762 47.612963),F250108834
6th Ave / Stewart St,Aid Response,2025-08-08 22:51:00,47.613622,-122.337015,POINT (-122.337015 47.613622),F250108833
5921 21st Ave Sw,Aid Response Yellow,2025-08-08 22:49:00,47.549969,-122.359872,POINT (-122.359872 47.549969),F250108832
3036 4th Ave W,Aid Response,2025-08-08 22:49:00,47.646812,-122.362187,POINT (-122.362187 47.646812),F250108831
9811 California Ave Sw,Aid Response Yellow,2025-08-08 22:48:00,47.515534,-122.387511,POINT (-122.387511 47.515534),F250108830
1122 3rd Ave,Auto Fire Alarm,2025-08-08 22:47:00,47.60649,-122.334812,POINT (-122.334812 47.60649),F250108829
5017 Ne Laurelcrest Ln,Automatic Fire Alarm Resd,2025-08-08 22:41:00,47.654571,-122.274057,POINT (-122.274057 47.654571),F250108828
10730 Greenwood Ave N,Auto Fire Alarm,2025-08-08 22:26:00,47.707076,-122.355468,POINT (-122.355468 47.707076),F250108824
1519 12th Ave,Aid Response,2025-08-08 22:16:00,47.614317,-122.316839,POINT (-122.316839 47.614317),F250108821
4730 32nd Ave S,Investigate Out Of Service,2025-08-08 22:12:00,47.560323,-122.291493,POINT (-122.291493 47.560323),F250108820
2709 3rd Ave,Medic Response,2025-08-08 22:07:00,47.617176,-122.348974,POINT (-122.348974 47.617176),F250108818
8745 Greenwood Ave N,Aid Response,2025-08-08 22:03:00,47.692684,-122.355324,POINT (-122.355324 47.692684),F250108816
Discovery Park Blvd / Utah St,Illegal Burn,2025-08-08 22:01:00,47.660574,-122.430716,POINT (-122.430716 47.660574),F250108817
3rd Ave S / S Royal Brougham Way,Aid Response,2025-08-08 21:50:00,47.592391,-122.329835,POINT (-122.329835 47.592391),F250108813
2649 Thorndyke Ave W,Aid Response,2025-08-08 21:47:00,47.643368,-122.384255,POINT (-122.384255 47.643368),F250108812
12th Ave / E Spruce St,Medic Response- 7 per Rule,2025-08-08 21:46:00,47.603514,-122.316782,POINT (-122.316782 47.603514),F250108811
1218 S Lander St,Automatic Medical Alarm,2025-08-08 21:45:00,47.579486,-122.316545,POINT (-122.316545 47.579486),F250108810
2870 S Hanford St,Aid Response,2025-08-08 21:34:00,47.574853,-122.295888,POINT (-122.295888 47.574853),F250108808
Martin Luther King Jr Way S / S Norfolk St,MVI - Motor Vehicle Incident,2025-08-08 21:31:00,47.513425,-122.278933,POINT (-122.278933 47.513425),F250108806
9200 2nd Ave Sw,Aid Response Yellow,2025-08-08 21:30:00,47.521244,-122.336301,POINT (-122.336301 47.521244),F250108805
201 W MERCER ST,Aid Response,2025-08-08 21:29:00,47.624592,-122.359321,POINT (-122.359321 47.624592),F250108804
801 9th Ave,Aid Response Yellow,2025-08-08 21:22:00,47.606982,-122.326056,POINT (-122.326056 47.606982),F250108802
1959 Ne Pacific St,Trans to AMR,2025-08-08 21:21:00,47.650694,-122.307916,POINT (-122.307916 47.650694),F250108801
326 Ne 125th St,Food On The Stove,2025-08-08 21:19:00,47.719496,-122.32509,POINT (-122.32509 47.719496),F250108800
Pine St / Boren Ave,Aid Response,2025-08-08 21:17:00,47.614457,-122.329822,POINT (-122.329822 47.614457),F250108795
1414 E Denny Way,Rubbish Fire,2025-08-08 21:17:00,47.61879,-122.314046,POINT (-122.314046 47.61879),F250108798
747 N 135th St,1RED 1 Unit,2025-08-08 21:17:00,47.726803,-122.347793,POINT (-122.347793 47.726803),F250108796
3204 Sw Morgan St,Investigate Out Of Service,2025-08-08 21:03:00,47.544669,-122.373777,POINT (-122.373777 47.544669),F250108791
11 W Aloha St,Aid Response,2025-08-08 21:00:00,47.627192,-122.356823,POINT (-122.356823 47.627192),F250108790
13744 Midvale Ave N,Medic Response- 7 per Rule,2025-08-08 20:53:00,47.729445,-122.343694,POINT (-122.343694 47.729445),F250108789
308 4th Ave S,Aid Response,2025-08-08 20:49:00,47.599968,-122.328965,POINT (-122.328965 47.599968),F250108785
7636 Rainier Ave S,Aid Response,2025-08-08 20:49:00,47.533908,-122.269985,POINT (-122.269985 47.533908),F250108783
711 Cherry St,Aid Response,2025-08-08 20:47:00,47.605392,-122.327499,POINT (-122.327499 47.605392),F250108782
12th Ave S / S Weller St,Aid Response,2025-08-08 20:47:00,47.5975,-122.317227,POINT (-122.317227 47.5975),F250108780
2611 S Dearborn St,Medic Response,2025-08-08 20:47:00,47.595541,-122.298643,POINT (-122.298643 47.595541),F250108781
400 S Washington St,Aid Response,2025-08-08 20:46:00,47.600875,-122.328963,POINT (-122.328963 47.600875),F250108778
13730 Lake City Way Ne,Aid Response,2025-08-08 20:45:00,47.728466,-122.292256,POINT (-122.292256 47.728466),F250108776
2853 Thorndyke Ave W,Aid Response,2025-08-08 20:45:00,47.645226,-122.382882,POINT (-122.382882 47.645226),F250108777
1766 NW MARKET ST,Fire in Building,2025-08-08 20:43:00,47.668675,-122.381731,POINT (-122.381731 47.668675),F250108771
2707 Rainier Ave S,Aid Response,2025-08-08 20:33:00,47.579152,-122.298763,POINT (-122.298763 47.579152),F250108767
7th Ave N / Harrison St,Aid Response,2025-08-08 20:28:00,47.622061,-122.343675,POINT (-122.343675 47.622061),F250108765
14115 Aurora Ave N,Aid Response,2025-08-08 20:25:00,47.731129,-122.345064,POINT (-122.345064 47.731129),F250108764
4726 11th Ave Ne,Aid Response,2025-08-08 20:20:00,47.663264,-122.316357,POINT (-122.316357 47.663264),F250108763
171 12TH AVE,Aid Response,2025-08-08 20:05:00,47.603031,-122.316782,POINT (-122.316782 47.603031),F250108761
8404 Stone Ave N,Aid Response,2025-08-08 20:04:00,47.689841,-122.341824,POINT (-122.341824 47.689841),F250108759
4516 Meridian Ave N,Aid Response,2025-08-08 19:50:00,47.6615,-122.333722,POINT (-122.333722 47.6615),F250108754
12505 Greenwood Ave N,Medic Response,2025-08-08 19:50:00,47.719638,-122.355539,POINT (-122.355539 47.719638),F250108755
4750 15th Ave Ne,Medic Response,2025-08-08 19:40:00,47.663381,-122.311961,POINT (-122.311961 47.663381),F250108751
4018 California Ave Sw,Aid Response,2025-08-08 19:36:00,47.56805,-122.38677,POINT (-122.38677 47.56805),F250108750
8352 32nd Ave Nw,Automatic Fire Alarm Resd,2025-08-08 19:33:00,47.689442,-122.398325,POINT (-122.398325 47.689442),F250108748
11 W Aloha St,Aid Response,2025-08-08 19:31:00,47.627192,-122.356823,POINT (-122.356823 47.627192),F250108747
3rd Ave / Union St,Aid Response,2025-08-08 19:25:00,47.608756,-122.336885,POINT (-122.336885 47.608756),F250108746
805 4th Ave N,Aid Response,2025-08-08 19:18:00,47.626322,-122.348863,POINT (-122.348863 47.626322),F250108745
Alaskan Way / Madison St,Aid Response,2025-08-08 19:17:00,47.603858,-122.338232,POINT (-122.338232 47.603858),F250108744
223 Yesler Way,Auto Fire Alarm,2025-08-08 19:13:00,47.601718,-122.331581,POINT (-122.331581 47.601718),F250108743
19th Ave W / W Emerson Pl,Aid Response,2025-08-08 18:59:00,47.65423,-122.381188,POINT (-122.381188 47.65423),F250108741
5300 Tallman Ave Nw,Rescue Elevator,2025-08-08 18:49:00,47.667252,-122.380052,POINT (-122.380052 47.667252),F250108739
2108 N 41st St,Automatic Fire Alarm Resd,2025-08-08 18:48:00,47.656731,-122.333719,POINT (-122.333719 47.656731),F250108738
2900 3rd Ave W,Aid Response,2025-08-08 18:40:00,47.645803,-122.360896,POINT (-122.360896 47.645803),F250108736
3304 27th Ave S,Aid Response,2025-08-08 18:40:00,47.57389,-122.297723,POINT (-122.297723 47.57389),F250108735
3720 Montlake Blvd Ne,Aid Response,2025-08-08 18:33:00,47.649341,-122.304579,POINT (-122.304579 47.649341),F250108734
2805 E Cherry St,Aid Response,2025-08-08 18:25:00,47.607996,-122.295807,POINT (-122.295807 47.607996),F250108732
27TH AVE E / E MADISON ST,Aid Response,2025-08-08 18:15:00,47.622589,-122.297502,POINT (-122.297502 47.622589),F250108731
1431 Minor Ave,Aid Response,2025-08-08 18:14:00,47.613247,-122.327187,POINT (-122.327187 47.613247),F250108730
2807 S Mcclellan St,Alarm Bell,2025-08-08 18:12:00,47.578347,-122.296116,POINT (-122.296116 47.578347),F250108728
14115 Aurora Ave N,Aid Response,2025-08-08 18:10:00,47.731129,-122.345064,POINT (-122.345064 47.731129),F250108727
3924 Interlake Ave N,Aid Response,2025-08-08 18:09:00,47.654476,-122.341237,POINT (-122.341237 47.654476),F250108726
S Edmunds St / Rainier Ave S,Aid Response,2025-08-08 18:00:00,47.558656,-122.285443,POINT (-122.285443 47.558656),F250108725
3924 Montlake Blvd Ne,Aid Response,2025-08-08 17:53:00,47.652514,-122.303103,POINT (-122.303103 47.652514),F250108722
2209 1st Ave,Auto Fire Alarm,2025-08-08 17:51:00,47.612669,-122.345319,POINT (-122.345319 47.612669),F250108721
328 29th Ave E,Automatic Fire Alarm Resd,2025-08-08 17:47:00,47.621661,-122.294803,POINT (-122.294803 47.621661),F250108719
2000 Nw 57th St,Aid Response,2025-08-08 17:36:00,47.67018,-122.382134,POINT (-122.382134 47.67018),F250108714
E Republican St / Broadway E,Rubbish Fire,2025-08-08 17:34:00,47.623129,-122.320924,POINT (-122.320924 47.623129),F250108713
1000 2nd Ave,Investigate Out Of Service,2025-08-08 17:30:00,47.605159,-122.335129,POINT (-122.335129 47.605159),F250108709
612 2nd Ave,Auto Fire Alarm,2025-08-08 17:27:00,47.602386,-122.332592,POINT (-122.332592 47.602386),F250108708
Occidental Ave S / Edgar Martinez Dr S,Aid Response,2025-08-08 17:19:00,47.590313,-122.333263,POINT (-122.333263 47.590313),F250108701
4202 6th Ave S,Auto Fire Alarm,2025-08-08 17:19:00,47.566489,-122.32673,POINT (-122.32673 47.566489),F250108699
1660 S Columbian Way,Aid Response Yellow,2025-08-08 17:17:00,47.561845,-122.310824,POINT (-122.310824 47.561845),F250108698
3801 Stone Way N,Auto Fire Alarm,2025-08-08 17:10:00,47.652707,-122.342575,POINT (-122.342575 47.652707),F250108697
506 E Howell St,Aid Response,2025-08-08 17:10:00,47.617741,-122.32524,POINT (-122.32524 47.617741),F250108696
334 1st Ave N,EVENT - Special Event,2025-08-08 17:09:00,47.621329,-122.355431,POINT (-122.355431 47.621329),F250108695
1101 2ND AVE,Auto Fire Alarm,2025-08-08 16:57:00,47.605873,-122.335782,POINT (-122.335782 47.605873),F250108691
35th Ave Sw / Sw Hudson St,Aid Response,2025-08-08 16:56:00,47.557433,-122.376246,POINT (-122.376246 47.557433),F250108690
Beacon Ave S / S Lander St,Aid Response,2025-08-08 16:52:00,47.579471,-122.312377,POINT (-122.312377 47.579471),F250108689
63rd Ave Sw / Sw Admiral Way,Aid Response,2025-08-08 16:51:00,47.575943,-122.41335,POINT (-122.41335 47.575943),F250108688
415 10th Ave,Aid Response,2025-08-08 16:51:00,47.605346,-122.319413,POINT (-122.319413 47.605346),F250108686
3631 13th Ave W,Aid Response,2025-08-08 16:49:00,47.652449,-122.373594,POINT (-122.373594 47.652449),F250108684
410 Terry Ave N,Aid Response,2025-08-08 16:47:00,47.622143,-122.33715,POINT (-122.33715 47.622143),F250108682
747 Broadway,Single Medic Unit,2025-08-08 16:42:00,47.608622,-122.320756,POINT (-122.320756 47.608622),F250108681
2100 1st Ave,Ladder Code Yellow,2025-08-08 16:41:00,47.611837,-122.343912,POINT (-122.343912 47.611837),F250108680
3801 Discovery Park Blvd,Aid Response,2025-08-08 16:36:00,47.660349,-122.408933,POINT (-122.408933 47.660349),F250108678
4700 Sw Admiral Way,Auto Fire Alarm,2025-08-08 16:35:00,47.581214,-122.391903,POINT (-122.391903 47.581214),F250108676
5433 Leary Ave Nw,Aid Response,2025-08-08 16:32:00,47.667504,-122.38311,POINT (-122.38311 47.667504),F250108674
3rd Ave / Pine St,Medic Response,2025-08-08 16:31:00,47.610743,-122.338702,POINT (-122.338702 47.610743),F250108672
3052 Ne 137th St,Aid Response Yellow,2025-08-08 16:26:00,47.727937,-122.295681,POINT (-122.295681 47.727937),F250108671
